Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2025-05-19 08:00:00+08:00,45.662498474121094,45.662498474121094,45.087501525878906,45.11249923706055,44.79684066772461,37940744,0050.TW
2025-05-20 08:00:00+08:00,45.462501525878906,45.599998474121094,45.125,45.20000076293945,44.883731842041016,21364336,0050.TW
2025-05-21 08:00:00+08:00,45.224998474121094,45.962501525878906,45.224998474121094,45.900001525878906,45.578834533691406,54450212,0050.TW
2025-05-22 08:00:00+08:00,45.51250076293945,45.51250076293945,45.150001525878906,45.400001525878906,45.082332611083984,33358772,0050.TW
2025-05-23 08:00:00+08:00,45.6875,45.70000076293945,45.04999923706055,45.212501525878906,44.89614486694336,26094416,0050.TW
2025-05-26 08:00:00+08:00,45.162498474121094,45.375,45.07500076293945,45.162498474121094,44.846492767333984,55195720,0050.TW
2025-05-27 08:00:00+08:00,45.162498474121094,45.162498474121094,44.5,44.76250076293945,44.44929122924805,48275072,0050.TW
2025-05-28 08:00:00+08:00,45.224998474121094,45.337501525878906,44.57500076293945,44.837501525878906,44.52376937866211,32309448,0050.TW
2025-05-29 08:00:00+08:00,45.375,45.42499923706055,44.82500076293945,44.9375,44.62306594848633,36265824,0050.TW
2025-06-02 08:00:00+08:00,44.5,44.51250076293945,43.8125,43.974998474121094,43.667301177978516,70595756,0050.TW
2025-06-03 08:00:00+08:00,44.375,44.70000076293945,44.25,44.287498474121094,43.97761535644531,28229464,0050.TW
2025-06-04 08:00:00+08:00,44.82500076293945,45.32500076293945,44.787498474121094,45.32500076293945,45.00785827636719,45804932,0050.TW
2025-06-05 08:00:00+08:00,45.5,45.662498474121094,45.375,45.412498474121094,45.09474182128906,40696376,0050.TW
2025-06-06 08:00:00+08:00,45.474998474121094,45.599998474121094,45.375,45.48749923706055,45.169219970703125,32768028,0050.TW
2025-06-09 08:00:00+08:00,45.849998474121094,46.01250076293945,45.76250076293945,45.92499923706055,45.60365676879883,52629020,0050.TW
2025-06-10 08:00:00+08:00,46.224998474121094,47.224998474121094,46.224998474121094,47.162498474121094,46.832496643066406,116037804,0050.TW
2025-06-11 08:00:00+08:00,47.162498474121094,47.162498474121094,47.162498474121094,47.162498474121094,46.832496643066406,0,0050.TW
2025-06-12 08:00:00+08:00,47.162498474121094,47.162498474121094,47.162498474121094,47.162498474121094,46.832496643066406,0,0050.TW
2025-06-13 08:00:00+08:00,47.162498474121094,47.162498474121094,47.162498474121094,47.162498474121094,46.832496643066406,0,0050.TW
2025-06-16 08:00:00+08:00,47.162498474121094,47.162498474121094,47.162498474121094,47.162498474121094,46.832496643066406,0,0050.TW
2025-06-17 08:00:00+08:00,47.162498474121094,47.162498474121094,47.162498474121094,47.162498474121094,46.832496643066406,0,0050.TW
2025-06-18 08:00:00+08:00,47.5,47.720001220703125,47.13999938964844,47.56999969482422,47.23714828491211,244697327,0050.TW
2025-06-19 08:00:00+08:00,47.5,47.54999923706055,47.02000045776367,47.099998474121094,46.77043533325195,166284920,0050.TW
2025-06-20 08:00:00+08:00,47.099998474121094,47.15999984741211,46.689998626708984,47.029998779296875,46.700923919677734,80561608,0050.TW
2025-06-23 08:00:00+08:00,46.540000915527344,46.65999984741211,46.279998779296875,46.63999938964844,46.313655853271484,101938627,0050.TW
2025-06-24 08:00:00+08:00,47.29999923706055,47.4900016784668,47.29999923706055,47.4900016784668,47.15770721435547,54574616,0050.TW
2025-06-25 08:00:00+08:00,47.900001525878906,48.18000030517578,47.88999938964844,48.18000030517578,47.84288024902344,77814637,0050.TW
2025-06-26 08:00:00+08:00,48.29999923706055,48.45000076293945,48.16999816894531,48.2400016784668,47.902462005615234,77281242,0050.TW
2025-06-27 08:00:00+08:00,48.31999969482422,48.369998931884766,48.0,48.290000915527344,47.952110290527344,94190611,0050.TW
2025-06-30 08:00:00+08:00,48.369998931884766,48.41999816894531,48.2400016784668,48.36000061035156,48.02162170410156,59086358,0050.TW
2025-07-01 08:00:00+08:00,48.380001068115234,49.150001525878906,48.380001068115234,48.63999938964844,48.299659729003906,74674904,0050.TW
2025-07-02 08:00:00+08:00,48.56999969482422,48.75,48.380001068115234,48.650001525878906,48.309593200683594,75071035,0050.TW
2025-07-03 08:00:00+08:00,49.349998474121094,49.599998474121094,49.2599983215332,49.31999969482422,48.97490310668945,61179330,0050.TW
2025-07-04 08:00:00+08:00,49.400001525878906,49.4900016784668,48.83000183105469,48.86000061035156,48.518123626708984,73712387,0050.TW
2025-07-07 08:00:00+08:00,48.81999969482422,48.81999969482422,48.439998626708984,48.56999969482422,48.23014831542969,78503277,0050.TW
2025-07-08 08:00:00+08:00,48.45000076293945,48.5099983215332,48.209999084472656,48.349998474121094,48.011688232421875,50214875,0050.TW
2025-07-09 08:00:00+08:00,48.349998474121094,48.9900016784668,48.27000045776367,48.849998474121094,48.5081901550293,38540142,0050.TW
2025-07-10 08:00:00+08:00,49.0,49.470001220703125,48.9900016784668,49.40999984741211,49.064273834228516,53089295,0050.TW
2025-07-11 08:00:00+08:00,49.36000061035156,49.630001068115234,49.279998779296875,49.619998931884766,49.272804260253906,44752569,0050.TW
2025-07-14 08:00:00+08:00,49.59000015258789,49.59000015258789,49.209999084472656,49.33000183105469,48.984832763671875,62300823,0050.TW
2025-07-15 08:00:00+08:00,49.349998474121094,50.099998474121094,49.33000183105469,50.0,49.650146484375,68008041,0050.TW
2025-07-16 08:00:00+08:00,50.150001525878906,50.70000076293945,50.150001525878906,50.400001525878906,50.04734802246094,90231230,0050.TW
2025-07-17 08:00:00+08:00,50.599998474121094,50.79999923706055,50.29999923706055,50.70000076293945,50.34524917602539,88235423,0050.TW
2025-07-18 08:00:00+08:00,51.400001525878906,51.599998474121094,51.29999923706055,51.45000076293945,51.09000015258789,105861549,0050.TW
2025-07-21 08:00:00+08:00,51.099998474121094,51.099998474121094,50.75,50.900001525878906,50.900001525878906,75792981,0050.TW
2025-07-22 08:00:00+08:00,50.900001525878906,51.29999923706055,50.45000076293945,50.54999923706055,50.54999923706055,88841474,0050.TW
2025-07-23 08:00:00+08:00,50.599998474121094,50.849998474121094,50.54999923706055,50.70000076293945,50.70000076293945,63766890,0050.TW
2025-07-24 08:00:00+08:00,51.0,51.099998474121094,50.79999923706055,51.0,51.0,79659820,0050.TW
2025-07-25 08:00:00+08:00,51.0,51.099998474121094,50.79999923706055,50.900001525878906,50.900001525878906,38620389,0050.TW
2025-07-28 08:00:00+08:00,51.20000076293945,51.400001525878906,50.900001525878906,51.04999923706055,51.04999923706055,52312766,0050.TW
2025-07-29 08:00:00+08:00,51.04999923706055,51.04999923706055,50.25,50.45000076293945,50.45000076293945,102624231,0050.TW
2025-07-30 08:00:00+08:00,50.79999923706055,51.099998474121094,50.650001525878906,51.0,51.0,82807206,0050.TW
2025-07-31 08:00:00+08:00,51.099998474121094,51.599998474121094,51.099998474121094,51.54999923706055,51.54999923706055,81565859,0050.TW
2025-08-01 08:00:00+08:00,50.79999923706055,51.20000076293945,50.650001525878906,51.099998474121094,51.099998474121094,98235777,0050.TW
2025-08-04 08:00:00+08:00,50.650001525878906,50.79999923706055,50.400001525878906,50.79999923706055,50.79999923706055,85556033,0050.TW
2025-08-05 08:00:00+08:00,51.25,51.45000076293945,51.04999923706055,51.45000076293945,51.45000076293945,46655329,0050.TW
2025-08-06 08:00:00+08:00,51.099998474121094,51.099998474121094,50.849998474121094,51.0,51.0,48326240,0050.TW
2025-08-07 08:00:00+08:00,51.650001525878906,52.599998474121094,51.650001525878906,52.45000076293945,52.45000076293945,125733157,0050.TW
2025-08-08 08:00:00+08:00,52.54999923706055,52.599998474121094,52.29999923706055,52.45000076293945,52.45000076293945,59604000,0050.TW
2025-08-11 08:00:00+08:00,52.349998474121094,53.099998474121094,52.04999923706055,52.849998474121094,52.849998474121094,71600855,0050.TW
2025-08-12 08:00:00+08:00,52.849998474121094,53.0,52.54999923706055,52.900001525878906,52.900001525878906,57519835,0050.TW
2025-08-13 08:00:00+08:00,53.150001525878906,53.400001525878906,52.95000076293945,53.349998474121094,53.349998474121094,75956144,0050.TW
2025-08-14 08:00:00+08:00,53.20000076293945,53.29999923706055,52.95000076293945,53.150001525878906,53.150001525878906,57038858,0050.TW
2025-08-15 08:00:00+08:00,53.150001525878906,53.29999923706055,52.79999923706055,53.150001525878906,53.150001525878906,52736409,0050.TW
