Datetime,Open,High,Low,Close,Volume
2025-05-21 09:00:00+08:00,21603.580078125,21717.4609375,21603.580078125,21657.859375,0.0
2025-05-21 10:00:00+08:00,21657.529296875,21753.359375,21635.720703125,21737.509765625,0.0
2025-05-21 11:00:00+08:00,21737.150390625,21783.279296875,21730.330078125,21764.58984375,0.0
2025-05-21 12:00:00+08:00,21761.970703125,21804.26953125,21739.240234375,21799.51953125,0.0
2025-05-21 13:00:00+08:00,21802.0703125,21879.240234375,21802.0703125,21868.859375,0.0
2025-05-22 09:00:00+08:00,21733.8203125,21733.8203125,21596.529296875,21600.3203125,0.0
2025-05-22 10:00:00+08:00,21598.44921875,21652.669921875,21585.310546875,21615.150390625,0.0
2025-05-22 11:00:00+08:00,21615.83984375,21667.7890625,21607.83984375,21657.849609375,0.0
2025-05-22 12:00:00+08:00,21659.41015625,21691.6796875,21637.359375,21648.939453125,0.0
2025-05-22 13:00:00+08:00,21648.75,21672.619140625,21641.8203125,21670.4296875,0.0
2025-05-23 09:00:00+08:00,21766.240234375,21798.880859375,21635.240234375,21648.130859375,0.0
2025-05-23 10:00:00+08:00,21648.880859375,21683.359375,21624.240234375,21655.0390625,0.0
2025-05-23 11:00:00+08:00,21653.44921875,21662.810546875,21623.849609375,21624.859375,0.0
2025-05-23 12:00:00+08:00,21626.830078125,21638.689453125,21559.779296875,21586.169921875,0.0
2025-05-23 13:00:00+08:00,21584.55078125,21620.630859375,21584.55078125,21616.7109375,0.0
2025-05-26 09:00:00+08:00,21577.640625,21670.41015625,21552.9609375,21637.33984375,0.0
2025-05-26 10:00:00+08:00,21636.470703125,21688.44921875,21614.849609375,21624.9296875,0.0
2025-05-26 11:00:00+08:00,21624.8203125,21655.099609375,21584.0703125,21584.0703125,0.0
2025-05-26 12:00:00+08:00,21585.3203125,21622.109375,21558.470703125,21567.69921875,0.0
2025-05-26 13:00:00+08:00,21570.859375,21584.169921875,21556.669921875,21561.009765625,0.0
2025-05-27 09:00:00+08:00,21491.650390625,21558.470703125,21415.44921875,21415.55078125,0.0
2025-05-27 10:00:00+08:00,21415.5390625,21446.630859375,21389.880859375,21426.91015625,0.0
2025-05-27 11:00:00+08:00,21427.640625,21427.640625,21342.0390625,21342.0390625,0.0
2025-05-27 12:00:00+08:00,21343.529296875,21357.830078125,21310.0,21353.359375,0.0
2025-05-27 13:00:00+08:00,21354.060546875,21362.720703125,21338.390625,21338.390625,0.0
2025-05-28 09:00:00+08:00,21539.150390625,21634.369140625,21467.16015625,21467.94921875,0.0
2025-05-28 10:00:00+08:00,21467.80078125,21500.919921875,21418.9296875,21424.6796875,0.0
2025-05-28 11:00:00+08:00,21423.5,21480.630859375,21375.3203125,21387.939453125,0.0
2025-05-28 12:00:00+08:00,21388.4296875,21404.869140625,21305.73046875,21321.6796875,0.0
2025-05-28 13:00:00+08:00,21321.830078125,21437.279296875,21321.830078125,21437.029296875,0.0
