Date,Close,High,Low,Open,Volume
,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC
2025-07-31 13:30:00+00:00,21366.34375,21445.375,21327.380859375,21445.375,0
2025-07-31 14:30:00+00:00,21277.669921875,21379.412109375,21224.353515625,21363.775390625,4079203000
2025-07-31 15:30:00+00:00,21356.896484375,21363.67578125,21275.07421875,21277.71484375,813718000
2025-07-31 16:30:00+00:00,21212.859375,21366.216796875,21199.787109375,21357.515625,714118000
2025-07-31 17:30:00+00:00,21175.923828125,21250.978515625,21078.923828125,21211.5234375,787418000
2025-07-31 18:30:00+00:00,21137.875,21214.08984375,21134.4765625,21174.705078125,819094000
2025-07-31 19:30:00+00:00,21138.07421875,21173.060546875,21084.6015625,21138.41015625,742391000
2025-08-01 13:30:00+00:00,20750.4375,20860.5390625,20575.10546875,20837.2109375,0
2025-08-01 14:30:00+00:00,20662.646484375,20788.1484375,20660.07421875,20754.361328125,1128650000
2025-08-01 15:30:00+00:00,20765.8671875,20792.236328125,20658.05859375,20658.05859375,873716000
2025-08-01 16:30:00+00:00,20613.40625,20768.337890625,20602.724609375,20762.28125,888243000
2025-08-01 17:30:00+00:00,20650.71875,20654.998046875,20560.7265625,20613.142578125,659575000
2025-08-01 18:30:00+00:00,20647.595703125,20705.005859375,20622.3046875,20650.146484375,713825000
2025-08-01 19:30:00+00:00,20652.6640625,20704.458984375,20614.935546875,20646.66015625,680321000
2025-08-04 13:30:00+00:00,20993.076171875,20997.439453125,20833.857421875,20848.681640625,0
2025-08-04 14:30:00+00:00,20968.412109375,20996.185546875,20944.65625,20977.1328125,818532000
2025-08-04 15:30:00+00:00,21023.17578125,21023.197265625,20955.3125,20960.744140625,658604000
2025-08-04 16:30:00+00:00,21026.435546875,21030.865234375,21004.212890625,21013.9609375,588565000
2025-08-04 17:30:00+00:00,21023.505859375,21039.275390625,21003.189453125,21030.98828125,547227000
2025-08-04 18:30:00+00:00,21034.201171875,21042.8671875,21008.99609375,21028.349609375,544137000
