Date,Close,High,Low,Open,Volume
,^DJI,^DJI,^DJI,^DJI,^DJI
2025-08-01 13:30:00+00:00,43592.23046875,43781.76953125,43340.6796875,43781.76953125,0
2025-08-01 14:30:00+00:00,43487.23828125,43639.78125,43481.5,43592.96875,90949929
2025-08-01 15:30:00+00:00,43684.98828125,43729.62109375,43482.76171875,43487.87109375,62284295
2025-08-01 16:30:00+00:00,43469.171875,43688.1484375,43460.5,43685.1015625,61831464
2025-08-01 17:30:00+00:00,43554.9609375,43568.16015625,43420.19140625,43469.12109375,67942276
2025-08-01 18:30:00+00:00,43585.8203125,43654.25,43535.19921875,43554.828125,64459036
2025-08-01 19:30:00+00:00,43583.51953125,43669.98046875,43532.1796875,43585.578125,69910188
2025-08-04 13:30:00+00:00,44016.05078125,44028.76953125,43724.01953125,43724.01953125,0
2025-08-04 14:30:00+00:00,44047.80078125,44110.08984375,43974.78125,44018.62890625,63134987
2025-08-04 15:30:00+00:00,44042.87890625,44092.12890625,44006.51953125,44047.359375,46968541
2025-08-04 16:30:00+00:00,44135.3984375,44168.0,44039.5,44042.390625,36680261
2025-08-04 17:30:00+00:00,44083.1015625,44149.12109375,44050.140625,44136.1015625,41290293
2025-08-04 18:30:00+00:00,44143.3203125,44177.75,44078.37890625,44082.87109375,53756393
2025-08-04 19:30:00+00:00,44177.359375,44188.359375,44119.1484375,44143.859375,61641441
2025-08-05 13:30:00+00:00,44063.05859375,44308.5,44018.3203125,44200.0703125,0
2025-08-05 14:30:00+00:00,44038.7109375,44071.26171875,43923.80859375,44061.921875,71603801
2025-08-05 15:30:00+00:00,44141.140625,44144.109375,44017.6484375,44040.359375,44740247
2025-08-05 16:30:00+00:00,44229.9296875,44238.12109375,44085.51171875,44141.2109375,37295623
2025-08-05 17:30:00+00:00,44107.48046875,44246.26953125,44100.0390625,44229.66015625,35607400
2025-08-05 18:30:00+00:00,44160.0703125,44173.41015625,44083.05078125,44108.62109375,42275718
2025-08-05 19:30:00+00:00,44112.078125,44165.66015625,44097.71875,44160.0,50586558
