Date,Close,High,Low,Open,Volume
,^TWII,^TWII,^TWII,^TWII,^TWII
2025-07-25 03:00:00+00:00,23353.26953125,23402.44921875,23346.560546875,23359.94921875,0
2025-07-25 04:00:00+00:00,23354.529296875,23403.5390625,23350.0703125,23354.8203125,0
2025-07-25 05:00:00+00:00,23313.2109375,23399.470703125,23308.44921875,23354.419921875,0
2025-07-28 01:00:00+00:00,23459.5390625,23564.439453125,23350.73046875,23477.099609375,0
2025-07-28 02:00:00+00:00,23455.69921875,23468.9296875,23401.099609375,23420.990234375,0
2025-07-28 03:00:00+00:00,23469.669921875,23489.26953125,23409.060546875,23455.4609375,0
2025-07-28 04:00:00+00:00,23466.51953125,23476.560546875,23420.83984375,23470.109375,0
2025-07-28 05:00:00+00:00,23466.51953125,23474.16015625,23419.5,23468.169921875,0
2025-07-29 01:00:00+00:00,23192.44921875,23422.169921875,23192.44921875,23414.359375,0
2025-07-29 02:00:00+00:00,23218.720703125,23237.1796875,23094.669921875,23192.390625,0
2025-07-29 03:00:00+00:00,23179.26953125,23231.189453125,23170.16015625,23217.69921875,0
2025-07-29 04:00:00+00:00,23205.30078125,23227.099609375,23158.73046875,23217.91015625,0
2025-07-29 05:00:00+00:00,23208.359375,23219.150390625,23165.390625,23167.16015625,0
2025-07-30 01:00:00+00:00,23386.4609375,23424.0,23264.640625,23288.720703125,0
2025-07-30 02:00:00+00:00,23401.51953125,23419.609375,23324.490234375,23346.55078125,0
2025-07-30 03:00:00+00:00,23398.16015625,23451.009765625,23354.990234375,23401.740234375,0
2025-07-30 04:00:00+00:00,23418.220703125,23461.619140625,23355.05078125,23396.490234375,0
2025-07-30 05:00:00+00:00,23380.759765625,23461.490234375,23360.900390625,23418.669921875,0
2025-07-31 01:00:00+00:00,23473.5703125,23547.119140625,23454.439453125,23523.58984375,0
2025-07-31 02:00:00+00:00,23507.619140625,23553.66015625,23476.01953125,23511.529296875,0
2025-07-31 03:00:00+00:00,23521.970703125,23565.3203125,23499.759765625,23504.640625,0
2025-07-31 04:00:00+00:00,23577.990234375,23580.55078125,23507.009765625,23520.58984375,0
2025-07-31 05:00:00+00:00,23580.76953125,23631.109375,23534.890625,23534.890625,0
2025-08-01 01:00:00+00:00,23458.890625,23483.640625,23168.26953125,23318.369140625,0
2025-08-01 02:00:00+00:00,23430.650390625,23470.919921875,23381.380859375,23418.630859375,0
2025-08-01 03:00:00+00:00,23415.58984375,23476.1796875,23340.380859375,23428.380859375,0
2025-08-01 04:00:00+00:00,23436.91015625,23436.91015625,23366.619140625,23416.08984375,0
2025-08-01 05:00:00+00:00,23436.189453125,23484.2109375,23397.109375,23397.109375,0
2025-08-04 01:00:00+00:00,23285.619140625,23289.19921875,23151.650390625,23260.1796875,0
2025-08-04 02:00:00+00:00,23268.08984375,23335.7890625,23243.6796875,23284.66015625,0
2025-08-04 03:00:00+00:00,23318.5703125,23328.83984375,23261.720703125,23268.73046875,0
2025-08-04 04:00:00+00:00,23288.830078125,23333.75,23274.5703125,23316.919921875,0
2025-08-04 05:00:00+00:00,23368.150390625,23370.810546875,23284.060546875,23328.91015625,0
2025-08-05 01:00:00+00:00,23557.970703125,23646.08984375,23498.400390625,23498.400390625,0
2025-08-05 02:00:00+00:00,23620.220703125,23623.810546875,23546.849609375,23600.94921875,0
2025-08-05 03:00:00+00:00,23582.44921875,23635.16015625,23574.900390625,23620.130859375,0
2025-08-05 04:00:00+00:00,23622.650390625,23628.44921875,23566.08984375,23622.279296875,0
2025-08-05 05:00:00+00:00,23668.0,23671.83984375,23583.560546875,23621.919921875,0
2025-08-06 01:00:00+00:00,23482.740234375,23557.490234375,23433.529296875,23443.359375,0
2025-08-06 02:00:00+00:00,23488.869140625,23541.439453125,23475.810546875,23523.4609375,0
2025-08-06 03:00:00+00:00,23514.859375,23532.2109375,23463.73046875,23490.2890625,0
2025-08-06 04:00:00+00:00,23468.9609375,23528.4296875,23464.1796875,23476.80078125,0
2025-08-06 05:00:00+00:00,23461.140625,23513.5703125,23456.189453125,23506.05078125,0
2025-08-07 01:00:00+00:00,23983.609375,24033.390625,23717.349609375,23717.349609375,0
2025-08-07 02:00:00+00:00,23982.380859375,24050.5390625,23972.689453125,23985.75,0
2025-08-07 03:00:00+00:00,24015.91015625,24037.4296875,23975.810546875,23984.640625,0
2025-08-07 04:00:00+00:00,23971.4296875,24025.9296875,23963.8203125,23977.560546875,0
2025-08-07 05:00:00+00:00,24016.640625,24016.740234375,23965.30078125,24011.109375,0
2025-08-08 01:00:00+00:00,24007.76953125,24131.4609375,23999.939453125,24026.650390625,0
2025-08-08 02:00:00+00:00,24009.05078125,24066.599609375,24000.80078125,24007.529296875,0
2025-08-08 03:00:00+00:00,24054.8203125,24064.990234375,24010.76953125,24053.859375,0
2025-08-08 04:00:00+00:00,24023.51953125,24069.599609375,24011.439453125,24053.830078125,0
2025-08-08 05:00:00+00:00,23980.55078125,24064.30078125,23967.990234375,24025.609375,0
2025-08-11 01:00:00+00:00,24051.240234375,24052.830078125,23887.25,23980.390625,0
2025-08-11 02:00:00+00:00,24101.990234375,24101.990234375,23997.23046875,24054.529296875,0
2025-08-11 03:00:00+00:00,24192.849609375,24249.05078125,24060.359375,24100.16015625,0
2025-08-11 04:00:00+00:00,24207.05078125,24212.08984375,24145.4296875,24189.939453125,0
2025-08-11 05:00:00+00:00,24168.849609375,24218.419921875,24126.130859375,24207.73046875,0
2025-08-12 01:00:00+00:00,24187.349609375,24219.669921875,24065.4296875,24182.83984375,0
2025-08-12 02:00:00+00:00,24154.0390625,24194.029296875,24103.6796875,24187.130859375,0
2025-08-12 03:00:00+00:00,24211.4609375,24212.560546875,24106.4609375,24153.080078125,0
2025-08-12 04:00:00+00:00,24180.30078125,24263.919921875,24165.5703125,24210.58984375,0
2025-08-12 05:00:00+00:00,24205.2890625,24248.580078125,24162.310546875,24182.580078125,0
2025-08-13 01:00:00+00:00,24298.919921875,24360.580078125,24232.0390625,24232.0390625,0
2025-08-13 02:00:00+00:00,24363.650390625,24406.939453125,24289.990234375,24341.5703125,0
2025-08-13 03:00:00+00:00,24240.0,24405.76953125,24172.189453125,24405.76953125,0
2025-08-13 04:00:00+00:00,24345.240234375,24353.669921875,24187.91015625,24241.05078125,0
2025-08-13 05:00:00+00:00,24370.419921875,24375.26953125,24305.619140625,24344.5,0
2025-08-14 01:00:00+00:00,24260.66015625,24389.509765625,24249.720703125,24258.5,0
2025-08-14 02:00:00+00:00,24278.0390625,24288.310546875,24198.880859375,24259.419921875,0
2025-08-14 03:00:00+00:00,24269.419921875,24282.83984375,24223.51953125,24275.759765625,0
2025-08-14 04:00:00+00:00,24292.109375,24339.80078125,24266.970703125,24271.939453125,0
2025-08-14 05:00:00+00:00,24284.76953125,24338.0,24276.259765625,24332.740234375,0
2025-08-15 01:00:00+00:00,24246.44921875,24328.9296875,24164.4296875,24266.23046875,0
2025-08-15 02:00:00+00:00,24271.4296875,24327.900390625,24208.30078125,24246.189453125,0
2025-08-15 03:00:00+00:00,24334.5390625,24385.560546875,24266.359375,24269.5,0
2025-08-15 04:00:00+00:00,24334.529296875,24382.640625,24321.7890625,24377.279296875,0
2025-08-15 05:00:00+00:00,24293.349609375,24381.619140625,24281.5703125,24337.4296875,0
2025-08-18 01:00:00+00:00,24423.529296875,24431.779296875,24257.30078125,24272.55078125,0
2025-08-18 02:00:00+00:00,24367.4296875,24427.490234375,24348.48046875,24425.560546875,0
2025-08-18 03:00:00+00:00,24435.4296875,24438.3203125,24365.08984375,24368.3203125,0
2025-08-18 04:00:00+00:00,24506.3203125,24510.44921875,24389.560546875,24434.33984375,0
2025-08-18 05:00:00+00:00,24471.240234375,24515.650390625,24460.259765625,24503.130859375,0
2025-08-19 01:00:00+00:00,24365.4609375,24551.419921875,24324.2890625,24493.919921875,0
