Date,Close,High,Low,Open,Volume
,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
2025-08-16 13:00:00+00:00,117711.4921875,117864.6640625,117681.4375,117816.8671875,0
2025-08-16 14:00:00+00:00,117856.0390625,117857.359375,117634.3359375,117724.671875,0
2025-08-16 15:00:00+00:00,117767.9140625,117878.2265625,117724.0234375,117876.3515625,0
2025-08-16 16:00:00+00:00,117849.9765625,117901.65625,117761.578125,117761.578125,0
2025-08-16 17:00:00+00:00,117788.0234375,117848.1171875,117740.796875,117844.7109375,0
2025-08-16 18:00:00+00:00,117754.328125,117839.0,117739.125,117763.1875,195624960
2025-08-16 19:00:00+00:00,117767.9921875,117835.7578125,117731.3515625,117763.015625,0
2025-08-16 20:00:00+00:00,117719.40625,117790.984375,117635.40625,117736.015625,774717440
2025-08-16 21:00:00+00:00,117570.6875,117732.0,117559.5625,117720.5546875,0
2025-08-16 22:00:00+00:00,117568.421875,117624.609375,117360.578125,117544.4609375,0
2025-08-16 23:00:00+00:00,117503.9765625,117570.578125,117371.7109375,117570.578125,0
2025-08-17 00:00:00+00:00,117360.65625,117503.46875,117347.796875,117469.3359375,208388096
2025-08-17 01:00:00+00:00,117524.3125,117544.625,117290.15625,117330.4296875,0
2025-08-17 02:00:00+00:00,117626.6171875,117627.1875,117517.671875,117520.65625,0
2025-08-17 03:00:00+00:00,117765.3046875,117815.1484375,117587.96875,117675.7890625,20779008
2025-08-17 04:00:00+00:00,118171.15625,118241.6484375,117761.90625,117767.4140625,0
2025-08-17 05:00:00+00:00,118105.5625,118294.734375,118086.8984375,118157.1015625,1339236352
2025-08-17 06:00:00+00:00,118014.9609375,118199.4296875,118003.5546875,118081.53125,0
2025-08-17 07:00:00+00:00,118071.015625,118132.140625,117948.640625,118014.2578125,572059648
2025-08-17 08:00:00+00:00,118419.7734375,118423.84375,118010.484375,118080.25,0
2025-08-17 09:00:00+00:00,118405.140625,118508.453125,118322.5,118449.40625,277647360
2025-08-17 10:00:00+00:00,118412.234375,118412.234375,118287.96875,118398.609375,0
2025-08-17 11:00:00+00:00,118369.0,118448.046875,118338.7109375,118436.0078125,0
2025-08-17 12:00:00+00:00,118223.8828125,118402.625,118223.8828125,118372.2421875,0
2025-08-17 13:00:00+00:00,118491.015625,118563.1015625,118143.78125,118231.96875,156930048
2025-08-17 14:00:00+00:00,118211.59375,118532.2734375,118211.59375,118477.265625,0
2025-08-17 15:00:00+00:00,118316.7734375,118326.390625,118203.421875,118236.9296875,0
2025-08-17 16:00:00+00:00,117884.3125,118371.2265625,117851.0625,118296.4921875,0
2025-08-17 17:00:00+00:00,117971.7421875,117984.2734375,117788.5625,117882.3984375,1185296384
2025-08-17 18:00:00+00:00,117562.0078125,118000.1171875,117375.875,117966.953125,0
2025-08-17 19:00:00+00:00,117640.03125,117815.3125,117574.78125,117608.4140625,1802014720
2025-08-17 20:00:00+00:00,117710.4296875,117800.5859375,117627.234375,117651.453125,76914688
2025-08-17 21:00:00+00:00,117770.484375,117834.515625,117685.3203125,117693.2890625,0
2025-08-17 22:00:00+00:00,118031.5859375,118065.2578125,117822.046875,117831.9140625,0
