Date,Close,High,Low,Open,Volume
,GC=F,GC=F,GC=F,GC=F,GC=F
2025-08-14 16:00:00+00:00,3380.300048828125,3389.10009765625,3375.5,3389.10009765625,14504
2025-08-14 17:00:00+00:00,3383.800048828125,3385.0,3377.699951171875,3380.300048828125,7241
2025-08-14 18:00:00+00:00,3384.60009765625,3385.800048828125,3382.300048828125,3383.89990234375,3176
2025-08-14 19:00:00+00:00,3385.300048828125,3388.0,3384.300048828125,3384.5,3139
2025-08-14 20:00:00+00:00,3382.300048828125,3385.800048828125,3381.5,3385.300048828125,1672
2025-08-14 22:00:00+00:00,3379.300048828125,3384.39990234375,3378.199951171875,3383.199951171875,0
2025-08-14 23:00:00+00:00,3381.10009765625,3382.199951171875,3377.699951171875,3379.0,1231
2025-08-15 00:00:00+00:00,3382.699951171875,3384.10009765625,3378.0,3380.89990234375,2495
2025-08-15 01:00:00+00:00,3384.699951171875,3385.39990234375,3378.5,3382.800048828125,3608
2025-08-15 02:00:00+00:00,3385.699951171875,3386.10009765625,3381.699951171875,3385.0,2321
2025-08-15 03:00:00+00:00,3389.699951171875,3391.199951171875,3385.5,3385.800048828125,2518
2025-08-15 04:00:00+00:00,3391.0,3392.800048828125,3389.300048828125,3389.699951171875,3751
2025-08-15 05:00:00+00:00,3389.89990234375,3394.800048828125,3388.0,3390.89990234375,3948
2025-08-15 06:00:00+00:00,3386.199951171875,3390.199951171875,3386.0,3390.10009765625,3368
2025-08-15 07:00:00+00:00,3392.5,3392.800048828125,3385.89990234375,3386.300048828125,5231
2025-08-15 08:00:00+00:00,3387.39990234375,3394.60009765625,3384.5,3392.39990234375,6575
2025-08-15 09:00:00+00:00,3389.39990234375,3391.199951171875,3384.199951171875,3387.39990234375,4703
2025-08-15 10:00:00+00:00,3383.60009765625,3389.199951171875,3382.39990234375,3389.0,4627
2025-08-15 11:00:00+00:00,3388.300048828125,3390.39990234375,3383.199951171875,3383.800048828125,4811
2025-08-15 12:00:00+00:00,3389.300048828125,3391.0,3379.800048828125,3388.39990234375,12520
2025-08-15 13:00:00+00:00,3382.300048828125,3393.10009765625,3379.300048828125,3389.300048828125,14298
2025-08-15 14:00:00+00:00,3387.800048828125,3390.10009765625,3381.89990234375,3382.199951171875,10283
2025-08-15 15:00:00+00:00,3388.300048828125,3391.39990234375,3387.300048828125,3388.0,7050
2025-08-15 16:00:00+00:00,3384.800048828125,3388.39990234375,3382.39990234375,3388.39990234375,6447
2025-08-15 17:00:00+00:00,3382.39990234375,3385.699951171875,3381.60009765625,3385.0,5596
2025-08-15 18:00:00+00:00,3381.800048828125,3384.60009765625,3381.10009765625,3382.5,3010
2025-08-15 19:00:00+00:00,3383.89990234375,3384.60009765625,3379.800048828125,3381.89990234375,3847
2025-08-15 20:00:00+00:00,3382.60009765625,3384.199951171875,3381.0,3383.800048828125,1933
2025-08-17 22:00:00+00:00,3379.39990234375,3384.5,3377.39990234375,3382.39990234375,1577
2025-08-17 23:00:00+00:00,3371.800048828125,3379.300048828125,3368.0,3379.300048828125,5308
2025-08-18 00:00:00+00:00,3385.300048828125,3387.699951171875,3371.5,3372.0,5762
2025-08-18 01:00:00+00:00,3392.5,3392.89990234375,3384.800048828125,3385.199951171875,4668
2025-08-18 02:00:00+00:00,3388.5,3393.5,3387.5,3392.300048828125,2370
2025-08-18 03:00:00+00:00,3392.89990234375,3398.0,3388.5,3388.60009765625,4431
2025-08-18 04:00:00+00:00,3402.800048828125,3403.39990234375,3392.699951171875,3392.89990234375,3694
2025-08-18 05:00:00+00:00,3395.39990234375,3403.60009765625,3392.699951171875,3402.60009765625,5402
2025-08-18 06:00:00+00:00,3394.39990234375,3397.0,3391.199951171875,3395.39990234375,4700
2025-08-18 07:00:00+00:00,3393.800048828125,3400.89990234375,3392.39990234375,3394.60009765625,5284
2025-08-18 08:00:00+00:00,3393.699951171875,3394.89990234375,3389.5,3394.0,4451
2025-08-18 09:00:00+00:00,3393.699951171875,3396.5,3393.10009765625,3393.699951171875,5011
2025-08-18 10:00:00+00:00,3392.199951171875,3397.0,3392.10009765625,3393.60009765625,4663
2025-08-18 11:00:00+00:00,3391.199951171875,3394.699951171875,3390.39990234375,3392.39990234375,2410
2025-08-18 12:00:00+00:00,3389.89990234375,3394.89990234375,3388.300048828125,3391.199951171875,6917
2025-08-18 13:00:00+00:00,3382.5,3390.10009765625,3381.300048828125,3389.800048828125,12108
2025-08-18 14:00:00+00:00,3379.300048828125,3384.5,3377.699951171875,3382.5,12631
2025-08-18 15:00:00+00:00,3380.60009765625,3382.0,3377.10009765625,3379.5,7076
2025-08-18 16:00:00+00:00,3378.89990234375,3380.800048828125,3376.300048828125,3380.699951171875,5663
2025-08-18 17:00:00+00:00,3379.39990234375,3380.699951171875,3376.300048828125,3379.10009765625,4909
2025-08-18 18:00:00+00:00,3377.5,3379.5,3376.89990234375,3379.300048828125,1994
2025-08-18 19:00:00+00:00,3378.300048828125,3379.199951171875,3375.300048828125,3377.60009765625,3041
2025-08-18 20:00:00+00:00,3378.0,3379.0,3377.60009765625,3378.199951171875,1809
2025-08-18 21:00:00+00:00,3378.0,3378.0,3378.0,3378.0,1
2025-08-18 22:00:00+00:00,3379.5,3379.89990234375,3377.699951171875,3378.300048828125,0
2025-08-18 23:00:00+00:00,3376.10009765625,3379.89990234375,3375.60009765625,3379.5,1842
2025-08-19 00:00:00+00:00,3379.300048828125,3383.89990234375,3370.60009765625,3376.10009765625,6134
2025-08-19 01:00:00+00:00,3376.699951171875,3380.0,3374.199951171875,3379.39990234375,4245
2025-08-19 02:00:00+00:00,3381.300048828125,3381.5,3373.39990234375,3376.60009765625,2996
2025-08-19 03:00:00+00:00,3381.10009765625,3384.89990234375,3380.5,3381.300048828125,3121
2025-08-19 04:00:00+00:00,3381.60009765625,3382.0,3378.39990234375,3381.199951171875,2287
2025-08-19 05:00:00+00:00,3380.300048828125,3385.10009765625,3379.89990234375,3381.5,3100
