date,symbol,open,high,low,close,change,volume
2026-01-14 15:30:00,^GSPC,6912.3798828125,6917.52978515625,6889.7998046875,6916.14990234375,0.05656151748469895,386004606
2026-01-14 16:30:00,^GSPC,6916.10009765625,6918.8798828125,6885.740234375,6895.22998046875,-0.3024793009172688,334704000
2026-01-14 17:30:00,^GSPC,6895.18017578125,6900.580078125,6886.3701171875,6900.490234375,0.07628830250985263,280193000
2026-01-14 18:30:00,^GSPC,6900.490234375,6907.1201171875,6887.18017578125,6905.27001953125,0.06926732730436758,287518000
2026-01-14 19:30:00,^GSPC,6905.31982421875,6920.31982421875,6897.60009765625,6915.4599609375,0.14756760238814337,383088000
2026-01-14 20:30:00,^GSPC,6915.68017578125,6928.41015625,6910.68017578125,6928.41015625,0.1872644102583143,497803000
2026-01-15 14:30:00,^GSPC,6969.4599609375,6972.14990234375,6956.7001953125,6963.60009765625,0.5079078838094775,0
2026-01-15 15:30:00,^GSPC,6963.7900390625,6975.85009765625,6955.4599609375,6973.4501953125,0.14145122520123898,366853752
2026-01-15 16:30:00,^GSPC,6973.509765625,6979.33984375,6969.2001953125,6969.58984375,-0.05535784230731311,281121764
2026-01-15 17:30:00,^GSPC,6969.64013671875,6974.72998046875,6963.9599609375,6973.85009765625,0.061126321659665805,259078000
2026-01-15 18:30:00,^GSPC,6973.77978515625,6976.93017578125,6960.080078125,6961.02001953125,-0.1839741024733499,277925000
2026-01-15 19:30:00,^GSPC,6960.8798828125,6961.85986328125,6937.93017578125,6942.7001953125,-0.26317729538699597,335967000
2026-01-15 20:30:00,^GSPC,6942.72998046875,6946.66015625,6938.2900390625,6944.97021484375,0.03269649368962124,449106000
2026-01-16 14:30:00,^GSPC,6960.5400390625,6967.2998046875,6939.56005859375,6940.580078125,-0.06321318282066501,0
2026-01-16 15:30:00,^GSPC,6940.5400390625,6951.91015625,6925.08984375,6951.08984375,0.1514248882182656,367405212
2026-01-16 16:30:00,^GSPC,6951.4599609375,6958.39990234375,6945.97998046875,6949.240234375,-0.02660891193433379,307231000
2026-01-16 17:30:00,^GSPC,6949.22998046875,6955.759765625,6942.68017578125,6954.0498046875,0.06921001649518033,269700000
2026-01-16 18:30:00,^GSPC,6954.10986328125,6960.5,6943.8701171875,6944.85009765625,-0.13229279757313028,260283000
2026-01-16 19:30:00,^GSPC,6944.75,6954.0498046875,6944.5400390625,6945.7900390625,0.013534365652723146,332205000
2026-01-16 20:30:00,^GSPC,6945.72998046875,6948.52978515625,6939.22998046875,6939.4599609375,-0.09113546607945056,502064000
2026-01-20 14:30:00,^GSPC,6865.240234375,6865.240234375,6833.2900390625,6862.06005859375,-1.115359160214735,0
2026-01-20 15:30:00,^GSPC,6862.009765625,6869.85986328125,6849.66015625,6862.22998046875,0.002476251643801497,424021087
2026-01-20 16:30:00,^GSPC,6862.35009765625,6866.7001953125,6845.43994140625,6847.580078125,-0.21348602983937148,349561000
2026-01-20 17:30:00,^GSPC,6847.68017578125,6847.68017578125,6826.35986328125,6826.7998046875,-0.30346886345854474,303322000
2026-01-20 18:30:00,^GSPC,6826.64990234375,6827.14990234375,6800.77978515625,6803.43994140625,-0.3421788238935908,323905000
2026-01-20 19:30:00,^GSPC,6803.4501953125,6807.64013671875,6792.85986328125,6796.72021484375,-0.09876954335413801,400294000
2026-01-20 20:30:00,^GSPC,6796.8701171875,6799.8701171875,6789.0498046875,6796.759765625,0.0005819098035431125,568552000
2026-01-21 14:30:00,^GSPC,6810.7099609375,6857.3798828125,6810.7099609375,6853.43017578125,0.8337856877458583,0
2026-01-21 15:30:00,^GSPC,6853.41015625,6874.89013671875,6853.22021484375,6865.93017578125,0.1823904188033021,447863770
2026-01-21 16:30:00,^GSPC,6865.85986328125,6866.02978515625,6804.9599609375,6821.75,-0.6434696341231394,371003000
2026-01-21 17:30:00,^GSPC,6821.75,6832.39990234375,6810.169921875,6828.6298828125,0.10085216861508428,294431000
2026-01-21 18:30:00,^GSPC,6828.72998046875,6872.16015625,6821.77001953125,6867.56982421875,0.570245306518391,325881000
2026-01-21 19:30:00,^GSPC,6867.66015625,6910.39013671875,6867.66015625,6876.89013671875,0.1357148560343857,496307000
2026-01-21 20:30:00,^GSPC,6877.06982421875,6884.6201171875,6869.91015625,6875.47998046875,-0.02050572601808298,519449000
2026-01-22 14:30:00,^GSPC,6914.43994140625,6930.43017578125,6893.6201171875,6908.77001953125,0.48418494646289556,0
2026-01-22 15:30:00,^GSPC,6908.830078125,6924.47021484375,6905.31982421875,6921.77978515625,0.18830798518725267,399256888
2026-01-22 16:30:00,^GSPC,6921.64990234375,6929.10009765625,6918.10009765625,6925.97998046875,0.0606808572775952,309183000
2026-01-22 17:30:00,^GSPC,6926.10009765625,6934.75,6926.10009765625,6928.14013671875,0.031189178370305548,293986000
