date,symbol,close,change,volume
2025-08-12 08:00:00,^VIX,16.209999084472656,0.8711847685568319,0
2025-08-12 09:00:00,^VIX,16.209999084472656,0.0,0
2025-08-12 10:00:00,^VIX,16.329999923706055,0.7402889945153923,0
2025-08-12 11:00:00,^VIX,16.3700008392334,0.2449535561189764,0
2025-08-12 12:00:00,^VIX,15.270000457763672,-6.719611026734917,0
2025-08-12 13:00:00,^VIX,15.520000457763672,1.6371970694532223,0
2025-08-12 14:00:00,^VIX,14.979999542236328,-3.4793872396905456,0
2025-08-12 15:00:00,^VIX,14.880000114440918,-0.6675529429320815,0
2025-08-12 16:00:00,^VIX,14.90999984741211,0.20161110712677566,0
2025-08-12 17:00:00,^VIX,14.739999771118164,-1.1401749029759545,0
2025-08-12 18:00:00,^VIX,14.890000343322754,1.0176429751274751,0
2025-08-12 19:00:00,^VIX,14.779999732971191,-0.7387549215261857,0
2025-08-12 20:00:00,^VIX,14.729999542236328,-0.33829628983904625,0
2025-08-13 07:00:00,^VIX,14.59000015258789,-0.9504371622484298,0
2025-08-13 08:00:00,^VIX,14.5600004196167,-0.20561845549994517,0
2025-08-13 09:00:00,^VIX,14.470000267028809,-0.6181328983111412,0
2025-08-13 10:00:00,^VIX,14.5,0.2073236518146393,0
2025-08-13 11:00:00,^VIX,14.539999961853027,0.27586180588294873,0
2025-08-13 12:00:00,^VIX,14.380000114440918,-1.1004116081972715,0
2025-08-13 13:00:00,^VIX,14.479999542236328,0.6954063073684402,0
2025-08-13 14:00:00,^VIX,14.670000076293945,1.3121584258577457,0
2025-08-13 15:00:00,^VIX,14.609999656677246,-0.4090008132560108,0
2025-08-13 16:00:00,^VIX,14.680000305175781,0.4791283377377997,0
2025-08-13 17:00:00,^VIX,14.5600004196167,-0.8174378955344674,0
2025-08-13 18:00:00,^VIX,14.4399995803833,-0.824181564388704,0
2025-08-13 19:00:00,^VIX,14.4399995803833,0.0,0
2025-08-13 20:00:00,^VIX,14.479999542236328,0.27700805412327334,0
2025-08-14 07:00:00,^VIX,14.619999885559082,0.9668532303084065,0
2025-08-14 08:00:00,^VIX,14.65999984741211,0.27359755243594464,0
2025-08-14 09:00:00,^VIX,14.649999618530273,-0.06821438598856311,0
2025-08-14 10:00:00,^VIX,14.680000305175781,0.20478284932896607,0
2025-08-14 11:00:00,^VIX,14.600000381469727,-0.544958597022982,0
2025-08-14 12:00:00,^VIX,15.109999656677246,3.4931456293303187,0
2025-08-14 13:00:00,^VIX,14.869999885559082,-1.588350606031319,0
2025-08-14 14:00:00,^VIX,14.800000190734863,-0.47074442073263834,0
2025-08-14 15:00:00,^VIX,15.010000228881836,1.4189191583824368,0
2025-08-14 16:00:00,^VIX,14.90999984741211,-0.6662250495993227,0
2025-08-14 17:00:00,^VIX,14.880000114440918,-0.2012054545821984,0
2025-08-14 18:00:00,^VIX,14.770000457763672,-0.7392449988659067,0
2025-08-14 19:00:00,^VIX,14.680000305175781,-0.6093442775797819,0
2025-08-14 20:00:00,^VIX,14.84000015258789,1.089917194045964,0
2025-08-15 07:00:00,^VIX,14.430000305175781,-2.762802177873369,0
2025-08-15 08:00:00,^VIX,14.609999656677246,1.2473967269210906,0
2025-08-15 09:00:00,^VIX,14.630000114440918,0.1368956757951123,0
2025-08-15 10:00:00,^VIX,14.539999961853027,-0.6151753375521429,0
2025-08-15 11:00:00,^VIX,14.5600004196167,0.13755473050993672,0
2025-08-15 12:00:00,^VIX,14.550000190734863,-0.06868288869251726,0
2025-08-15 13:00:00,^VIX,14.930000305175781,2.611684601096398,0
2025-08-15 14:00:00,^VIX,14.84000015258789,-0.6028141376305918,0
2025-08-15 15:00:00,^VIX,14.869999885559082,0.20215453276770656,0
2025-08-15 16:00:00,^VIX,14.800000190734863,-0.47074442073263834,0
2025-08-15 17:00:00,^VIX,14.789999961853027,-0.06756911319566461,0
2025-08-15 18:00:00,^VIX,14.789999961853027,0.0,0
2025-08-15 19:00:00,^VIX,15.029999732971191,1.622716509379174,0
2025-08-15 20:00:00,^VIX,15.079999923706055,0.33266927227668663,0
2025-08-18 07:00:00,^VIX,15.739999771118164,4.376656835220372,0
2025-08-18 08:00:00,^VIX,15.720000267028809,-0.12706165425778737,0
2025-08-18 09:00:00,^VIX,15.770000457763672,0.31806736568404936,0
2025-08-18 10:00:00,^VIX,15.609999656677246,-1.0145897047685648,0
2025-08-18 11:00:00,^VIX,15.579999923706055,-0.19218279071747668,0
2025-08-18 12:00:00,^VIX,15.479999542236328,-0.6418509753492896,0
2025-08-18 13:00:00,^VIX,15.59000015258789,0.7105982790983401,0
2025-08-18 14:00:00,^VIX,15.279999732971191,-1.988456809381367,0
2025-08-18 15:00:00,^VIX,15.260000228881836,-0.13088680915485096,0
2025-08-18 16:00:00,^VIX,15.319999694824219,0.3931812912350008,0
2025-08-18 17:00:00,^VIX,15.239999771118164,-0.5221927238881263,0
2025-08-18 18:00:00,^VIX,15.0,-1.5748016714081325,0
2025-08-18 19:00:00,^VIX,15.029999732971191,0.19999821980793975,0
2025-08-18 20:00:00,^VIX,14.989999771118164,-0.2661341487936286,0
2025-08-19 07:00:00,^VIX,15.180000305175781,1.267515256562568,0
2025-08-19 08:00:00,^VIX,15.050000190734863,-0.8563907235007995,0
2025-08-19 09:00:00,^VIX,15.010000228881836,-0.2657804740604064,0
2025-08-19 10:00:00,^VIX,15.069999694824219,0.3997299468852411,0
2025-08-19 11:00:00,^VIX,14.949999809265137,-0.7962832646924101,0
2025-08-19 12:00:00,^VIX,14.979999542236328,0.2006671127353421,0
2025-08-19 13:00:00,^VIX,14.979999542236328,0.0,0
2025-08-19 14:00:00,^VIX,15.25,1.802406315183136,0
2025-08-19 15:00:00,^VIX,15.34000015258789,0.5901649350025684,0
2025-08-19 16:00:00,^VIX,15.680000305175781,2.2164286128154354,0
2025-08-19 17:00:00,^VIX,15.5,-1.147961107605111,0
2025-08-19 18:00:00,^VIX,15.670000076293945,1.0967746857673877,0
2025-08-19 19:00:00,^VIX,15.579999923706055,-0.574346854816199,0
2025-08-19 20:00:00,^VIX,15.569999694824219,-0.0641863217638372,0
2025-08-20 07:00:00,^VIX,15.970000267028809,2.5690467568702635,0
2025-08-20 08:00:00,^VIX,16.0,0.18785054771182086,0
2025-08-20 09:00:00,^VIX,15.890000343322754,-0.6874978542327881,0
2025-08-20 10:00:00,^VIX,15.829999923706055,-0.37759860491074493,0
2025-08-20 11:00:00,^VIX,15.829999923706055,0.0,0
2025-08-20 12:00:00,^VIX,15.770000457763672,-0.3790237917344008,0
2025-08-20 13:00:00,^VIX,16.790000915527344,6.467979886845976,0
2025-08-20 14:00:00,^VIX,17.1299991607666,2.0250043281702768,0
2025-08-20 15:00:00,^VIX,16.68000030517578,-2.6269636756402592,0
2025-08-20 16:00:00,^VIX,16.40999984741211,-1.61870775074201,0
2025-08-20 17:00:00,^VIX,15.970000267028809,-2.6812893630385304,0
2025-08-20 18:00:00,^VIX,15.979999542236328,0.0626128681297855,0
2025-08-20 19:00:00,^VIX,15.75,-1.439296300531312,0
2025-08-20 20:00:00,^VIX,15.699999809265137,-0.3174615284753268,0
2025-08-21 07:00:00,^VIX,15.710000038146973,0.06369572613582619,0
2025-08-21 08:00:00,^VIX,15.9399995803833,1.464032728694109,0
2025-08-21 09:00:00,^VIX,15.979999542236328,0.250940796148158,0
2025-08-21 10:00:00,^VIX,16.049999237060547,0.43804566226177677,0
2025-08-21 11:00:00,^VIX,16.18000030517578,0.8099755407779297,0
2025-08-21 12:00:00,^VIX,16.520000457763672,2.1013606067679103,0
2025-08-21 13:00:00,^VIX,16.75,1.392249006435331,0
2025-08-21 14:00:00,^VIX,16.09000015258789,-3.9402975964902054,0
2025-08-21 15:00:00,^VIX,16.59000015258789,3.1075201694114485,0
2025-08-21 16:00:00,^VIX,16.959999084472656,2.2302527334639555,0
