Datetime,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits,Updated
2024-08-23 00:00:00-04:00,GOOGL,163.92592374785485,165.37887691786474,163.0402148418206,164.8215789794922,13955700,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-08-26 00:00:00-04:00,GOOGL,165.57791890865434,166.74227674166048,163.66717668126768,165.35897827148438,14190400,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-08-27 00:00:00-04:00,GOOGL,165.0405353166051,165.63764898462333,163.66719817653333,163.88612365722656,11821900,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-08-28 00:00:00-04:00,GOOGL,164.24435566979778,164.801668733901,160.7512824170601,162.06492614746094,16407400,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-08-29 00:00:00-04:00,GOOGL,163.51789374193322,165.1698948767712,159.4774685746095,161.00009155273438,19699800,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-08-30 00:00:00-04:00,GOOGL,161.83604601344157,162.8710409450861,160.91053659277384,162.59239196777344,22123800,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-03 00:00:00-04:00,GOOGL,160.94039211947089,161.06977028333037,155.7256472987168,156.60140991210938,38945300,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-04 00:00:00-04:00,GOOGL,155.90479511888367,158.23351107132694,155.20817263549011,155.69580078125,19353800,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-05 00:00:00-04:00,GOOGL,155.54652368100116,158.6813323223821,155.22805902416937,156.48199462890625,18688700,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-06 00:00:00-04:00,GOOGL,156.5417079408381,157.06915175843542,149.82424762233464,150.1924591064453,37912100,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-09 00:00:00-04:00,GOOGL,151.97618615473306,152.86307041013015,146.70470865576445,148.1894989013672,39260500,0.2,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-10 00:00:00-04:00,GOOGL,149.9233916452607,150.74052877862417,147.8207764621823,148.13966369628906,31118800,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-11 00:00:00-04:00,GOOGL,149.39525512685503,150.96972670859367,147.00366157798018,150.63092041015625,29607700,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-12 00:00:00-04:00,GOOGL,153.26167533883327,154.27810941261885,152.11569142274135,154.1485595703125,29621500,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-13 00:00:00-04:00,GOOGL,154.88596580869884,157.82565255748864,154.66674982863708,156.90887451171875,29591200,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-16 00:00:00-04:00,GOOGL,156.75938477605303,157.69609704284935,156.05187841649794,157.5067596435547,18379800,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-17 00:00:00-04:00,GOOGL,158.46339140012853,159.98803477134888,157.82563218082967,158.76234436035156,20715600,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-18 00:00:00-04:00,GOOGL,159.3004536398648,159.9382128836467,158.04486940518223,159.25062561035156,23677300,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-19 00:00:00-04:00,GOOGL,163.13699125474798,163.21669785914023,160.7752763557002,161.57247924804688,26587700,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-20 00:00:00-04:00,GOOGL,162.9277289392049,163.15691965207134,161.49276669183348,163.0174102783203,40896400,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-23 00:00:00-04:00,GOOGL,163.77475794889105,164.91076718021387,161.10413041931915,161.28350830078125,24150900,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-24 00:00:00-04:00,GOOGL,162.45936971037105,162.6487071151764,160.1275637051896,161.72195434570312,23332100,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-25 00:00:00-04:00,GOOGL,160.90482465753527,162.24013074634445,160.73542151540698,160.9247589111328,18869200,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-26 00:00:00-04:00,GOOGL,163.06723415838286,163.5056965233955,161.71199375988056,162.16041564941406,20319300,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-27 00:00:00-04:00,GOOGL,162.24013520895764,165.1200191151141,162.06077253778713,163.3761444091797,21101300,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-09-30 00:00:00-04:00,GOOGL,162.74837243785,165.56845379960794,162.6885696707887,165.26951599121094,20413900,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-10-01 00:00:00-04:00,GOOGL,167.10304911832094,168.56790499887933,164.00393422069206,166.40550231933594,28338100,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-10-02 00:00:00-04:00,GOOGL,165.83750220141695,166.93365811188724,164.1534150323221,165.2794647216797,17760200,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-10-03 00:00:00-04:00,GOOGL,163.83454298906406,166.05673338351102,163.3462525916035,165.2794647216797,15073100,0.0,0.0,2025-08-25T09:55:25.076196+08:00
2024-10-04 00:00:00-04:00,GOOGL,167.47175002072987,167.64115315810446,164.90077877248402,166.47525024414062,19047400,0.0,0.0,2025-08-25T09:55:25.076196+08:00
