Datetime,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits,Updated
2025-08-12 09:00:00+08:00,3008.TW,2415.0,2435.0,2395.0,2395.0,136785,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-12 10:00:00+08:00,3008.TW,2395.0,2400.0,2390.0,2390.0,44920,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-12 11:00:00+08:00,3008.TW,2390.0,2405.0,2390.0,2405.0,66596,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-12 12:00:00+08:00,3008.TW,2400.0,2400.0,2395.0,2395.0,27890,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-12 13:00:00+08:00,3008.TW,2395.0,2400.0,2390.0,2400.0,40055,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-13 09:00:00+08:00,3008.TW,2415.0,2415.0,2395.0,2405.0,149051,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-13 10:00:00+08:00,3008.TW,2405.0,2460.0,2405.0,2430.0,288412,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-13 11:00:00+08:00,3008.TW,2430.0,2430.0,2410.0,2415.0,78804,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-13 12:00:00+08:00,3008.TW,2415.0,2425.0,2415.0,2420.0,30848,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-13 13:00:00+08:00,3008.TW,2420.0,2430.0,2415.0,2430.0,46260,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-14 09:00:00+08:00,3008.TW,2410.0,2425.0,2390.0,2395.0,118139,28.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-14 10:00:00+08:00,3008.TW,2395.0,2395.0,2385.0,2395.0,50457,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-14 11:00:00+08:00,3008.TW,2390.0,2395.0,2390.0,2395.0,17485,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-14 12:00:00+08:00,3008.TW,2395.0,2395.0,2390.0,2395.0,23055,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-14 13:00:00+08:00,3008.TW,2400.0,2400.0,2385.0,2400.0,37833,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-15 09:00:00+08:00,3008.TW,2405.0,2410.0,2375.0,2380.0,114215,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-15 10:00:00+08:00,3008.TW,2380.0,2390.0,2380.0,2380.0,40189,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-15 11:00:00+08:00,3008.TW,2380.0,2385.0,2380.0,2385.0,21900,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-15 12:00:00+08:00,3008.TW,2380.0,2385.0,2380.0,2380.0,25619,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-15 13:00:00+08:00,3008.TW,2380.0,2380.0,2375.0,2375.0,38817,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-18 09:00:00+08:00,3008.TW,2365.0,2410.0,2345.0,2400.0,142317,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-18 10:00:00+08:00,3008.TW,2405.0,2420.0,2390.0,2390.0,118535,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-18 11:00:00+08:00,3008.TW,2390.0,2390.0,2370.0,2370.0,56435,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-18 12:00:00+08:00,3008.TW,2370.0,2370.0,2365.0,2370.0,60404,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-18 13:00:00+08:00,3008.TW,2370.0,2385.0,2370.0,2385.0,36165,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-19 09:00:00+08:00,3008.TW,2375.0,2420.0,2375.0,2390.0,105742,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-19 10:00:00+08:00,3008.TW,2385.0,2385.0,2375.0,2375.0,45316,0.0,0.0,2025-08-25T16:34:14.431739+08:00
2025-08-19 11:00:00+08:00,3008.TW,2370.0,2380.0,2370.0,2380.0,6694,0.0,0.0,2025-08-25T16:34:14.431739+08:00
