Datetime,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits,Updated
2024-06-12 00:00:00-04:00,^SOX,5456.16015625,5543.580078125,5452.85009765625,5520.8701171875,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
2024-06-13 00:00:00-04:00,^SOX,5590.580078125,5624.009765625,5527.22998046875,5602.419921875,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
2024-06-14 00:00:00-04:00,^SOX,5558.64013671875,5613.31982421875,5540.9501953125,5598.31005859375,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
2024-06-17 00:00:00-04:00,^SOX,5639.9599609375,5699.2099609375,5571.419921875,5688.10009765625,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
2024-06-18 00:00:00-04:00,^SOX,5705.490234375,5792.85986328125,5695.97998046875,5765.1201171875,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
2024-06-20 00:00:00-04:00,^SOX,5787.9501953125,5789.6298828125,5577.56005859375,5610.009765625,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
2024-06-21 00:00:00-04:00,^SOX,5538.14990234375,5613.47021484375,5482.4501953125,5538.5400390625,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
2024-06-24 00:00:00-04:00,^SOX,5485.18017578125,5519.39990234375,5369.56005859375,5371.52001953125,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
2024-06-25 00:00:00-04:00,^SOX,5413.0498046875,5470.27001953125,5361.81005859375,5467.66015625,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
2024-06-26 00:00:00-04:00,^SOX,5469.64990234375,5499.41015625,5389.47998046875,5452.31982421875,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
2024-06-27 00:00:00-04:00,^SOX,5435.330078125,5477.509765625,5389.27001953125,5421.08984375,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
2024-06-28 00:00:00-04:00,^SOX,5454.3701171875,5583.1298828125,5431.27001953125,5472.259765625,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
2024-07-01 00:00:00-04:00,^SOX,5472.0,5481.64013671875,5371.10986328125,5477.14990234375,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
2024-07-02 00:00:00-04:00,^SOX,5443.2900390625,5546.0400390625,5442.0498046875,5544.990234375,0,0.0,0.0,2025-08-25T20:50:38.762063+08:00
