date,symbol,open,high,low,close,change,volume
2026-03-03 02:00:00,0050.TW,79.55000305175781,79.5999984741211,79.0,79.30000305175781,-0.3768786785351641,91352025
2026-03-03 03:00:00,0050.TW,79.30000305175781,79.3499984741211,78.94999694824219,79.05000305175781,-0.31525849984750387,59548393
2026-03-03 04:00:00,0050.TW,79.0,79.05000305175781,78.6500015258789,78.69999694824219,-0.4427654522498381,62748551
2026-03-03 05:00:00,0050.TW,78.69999694824219,78.8499984741211,78.6500015258789,78.75,0.06353628169859515,20090444
2026-03-04 01:00:00,0050.TW,77.4000015258789,77.44999694824219,75.8499984741211,76.55000305175781,-2.7936469184027812,0
2026-03-04 02:00:00,0050.TW,76.55000305175781,76.5999984741211,75.9000015258789,76.0999984741211,-0.5878570342217504,88026865
2026-03-04 03:00:00,0050.TW,76.0999984741211,76.19999694824219,75.8499984741211,76.0,-0.13140404221572144,70009455
2026-03-04 04:00:00,0050.TW,76.0,76.0999984741211,75.5,75.80000305175781,-0.2631538792660315,89048755
2026-03-04 05:00:00,0050.TW,75.75,76.0,75.5999984741211,75.6500015258789,-0.1978911871236777,32600772
2026-03-05 01:00:00,0050.TW,78.30000305175781,78.8499984741211,77.4000015258789,77.5,2.4454705047008307,0
2026-03-05 02:00:00,0050.TW,77.55000305175781,77.94999694824219,76.80000305175781,77.5,0.0,40777533
2026-03-05 03:00:00,0050.TW,77.55000305175781,77.6500015258789,76.80000305175781,76.94999694824219,-0.7096813571068505,27216521
2026-03-05 04:00:00,0050.TW,76.94999694824219,77.44999694824219,76.69999694824219,77.30000305175781,0.45484875555101834,25479737
2026-03-05 05:00:00,0050.TW,77.3499984741211,77.4000015258789,77.1500015258789,77.19999694824219,-0.12937399685309936,11849334
2026-03-06 01:00:00,0050.TW,76.80000305175781,76.94999694824219,76.30000305175781,76.80000305175781,-0.5181268293994234,0
2026-03-06 02:00:00,0050.TW,76.80000305175781,77.30000305175781,76.69999694824219,76.80000305175781,0.0,30251933
2026-03-06 03:00:00,0050.TW,76.75,77.0,76.5,76.8499984741211,0.06509820361542129,25323014
2026-03-06 04:00:00,0050.TW,76.8499984741211,77.05000305175781,76.69999694824219,76.8499984741211,0.0,22920998
2026-03-06 05:00:00,0050.TW,76.8499984741211,76.9000015258789,76.80000305175781,76.8499984741211,0.0,12054110
2026-03-09 01:00:00,0050.TW,73.1500015258789,73.3499984741211,71.69999694824219,72.5,-5.660375485350122,122313620
2026-03-09 02:00:00,0050.TW,72.5,73.0,72.4000015258789,72.94999694824219,0.6206854458512989,108688216
2026-03-09 03:00:00,0050.TW,72.94999694824219,73.25,72.80000305175781,72.94999694824219,0.0,63430984
2026-03-09 04:00:00,0050.TW,72.94999694824219,73.19999694824219,72.9000015258789,73.05000305175781,0.13708856435810102,60806327
2026-03-09 05:00:00,0050.TW,73.0999984741211,73.5,73.0,73.44999694824219,0.5475617792938037,32648028
2026-03-10 01:00:00,0050.TW,75.9000015258789,76.19999694824219,75.5,76.1500015258789,3.675976432700634,0
2026-03-10 02:00:00,0050.TW,76.19999694824219,76.25,75.19999694824219,75.30000305175781,-1.1162159646605274,30788086
2026-03-10 03:00:00,0050.TW,75.30000305175781,75.44999694824219,74.30000305175781,74.55000305175781,-0.996015895888458,29924724
2026-03-10 04:00:00,0050.TW,74.55000305175781,75.1500015258789,74.4000015258789,75.05000305175781,0.6706907840806631,19695848
2026-03-10 05:00:00,0050.TW,75.05000305175781,75.44999694824219,75.05000305175781,75.19999694824219,0.19985861477038736,12738875
2026-03-11 01:00:00,0050.TW,76.30000305175781,77.05000305175781,76.0999984741211,77.0,2.393621176602845,0
2026-03-11 02:00:00,0050.TW,77.0,77.9000015258789,76.80000305175781,77.9000015258789,1.1688331504920768,36243607
2026-03-11 03:00:00,0050.TW,77.9000015258789,78.5,77.80000305175781,78.44999694824219,0.7060274859950644,29210251
2026-03-11 04:00:00,0050.TW,78.4000015258789,78.5,78.3499984741211,78.44999694824219,0.0,26753877
2026-03-11 05:00:00,0050.TW,78.44999694824219,78.5,78.05000305175781,78.19999694824219,-0.3186743272468706,17563884
2026-03-12 01:00:00,0050.TW,77.0999984741211,77.5999984741211,76.8499984741211,77.0999984741211,-1.4066477200109673,0
2026-03-12 02:00:00,0050.TW,77.0999984741211,77.0999984741211,76.3499984741211,76.69999694824219,-0.5188087338460434,40190765
2026-03-12 03:00:00,0050.TW,76.69999694824219,76.8499984741211,76.55000305175781,76.69999694824219,0.0,12650537
2026-03-12 04:00:00,0050.TW,76.69999694824219,76.8499984741211,76.5,76.5999984741211,-0.13037611225535928,20504760
2026-03-12 05:00:00,0050.TW,76.5999984741211,76.75,76.5,76.6500015258789,0.06527813675440974,9620547
2026-03-13 01:00:00,0050.TW,75.1500015258789,76.0999984741211,75.0,76.05000305175781,-0.7827768586782358,0
2026-03-13 02:00:00,0050.TW,76.05000305175781,76.55000305175781,75.9000015258789,76.1500015258789,0.1314904274928752,15914430
2026-03-13 03:00:00,0050.TW,76.0999984741211,76.4000015258789,76.0,76.25,0.13131775721253458,10470720
2026-03-13 04:00:00,0050.TW,76.19999694824219,76.25,75.69999694824219,75.94999694824219,-0.39344662525614416,19624749
2026-03-13 05:00:00,0050.TW,75.94999694824219,76.0,75.80000305175781,75.94999694824219,0.0,11215744
2026-03-16 01:00:00,0050.TW,76.30000305175781,76.69999694824219,75.44999694824219,76.1500015258789,0.26333717665982803,0
