Datetime,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits,Updated
2025-02-24 00:00:00+00:00,ETH-USD,2820.456298828125,2839.010009765625,2478.8994140625,2513.8212890625,29127380459,0.0,0.0,2025-08-25T04:25:16.672527+08:00
2025-02-25 00:00:00+00:00,ETH-USD,2514.2109375,2529.669189453125,2326.632080078125,2493.592529296875,40044790246,0.0,0.0,2025-08-25T04:25:16.672527+08:00
2025-02-26 00:00:00+00:00,ETH-USD,2493.381591796875,2503.422119140625,2255.054931640625,2331.45263671875,28815111323,0.0,0.0,2025-08-25T04:25:16.672527+08:00
2025-02-27 00:00:00+00:00,ETH-USD,2331.51025390625,2378.08740234375,2230.4482421875,2305.484375,24286213447,0.0,0.0,2025-08-25T04:25:16.672527+08:00
2025-02-28 00:00:00+00:00,ETH-USD,2305.56005859375,2310.94921875,2076.169921875,2237.9052734375,35737904667,0.0,0.0,2025-08-25T04:25:16.672527+08:00
2025-03-01 00:00:00+00:00,ETH-USD,2237.942138671875,2279.873046875,2144.090087890625,2216.643310546875,16135258239,0.0,0.0,2025-08-25T04:25:16.672527+08:00
2025-03-02 00:00:00+00:00,ETH-USD,2216.521728515625,2548.811767578125,2175.321533203125,2519.694580078125,34854193845,0.0,0.0,2025-08-25T04:25:16.672527+08:00
2025-03-03 00:00:00+00:00,ETH-USD,2519.531005859375,2522.316650390625,2097.076171875,2145.573974609375,31473561910,0.0,0.0,2025-08-25T04:25:16.672527+08:00
2025-03-04 00:00:00+00:00,ETH-USD,2145.65283203125,2220.358642578125,1996.767578125,2170.01513671875,33935738380,0.0,0.0,2025-08-25T04:25:16.672527+08:00
2025-03-05 00:00:00+00:00,ETH-USD,2169.98681640625,2272.79736328125,2156.099365234375,2241.977294921875,22105432727,0.0,0.0,2025-08-25T04:25:16.672527+08:00
2025-03-06 00:00:00+00:00,ETH-USD,2241.906494140625,2319.396240234375,2177.677001953125,2202.476806640625,18509069102,0.0,0.0,2025-08-25T04:25:16.672527+08:00
2025-03-07 00:00:00+00:00,ETH-USD,2202.498291015625,2254.232421875,2103.47265625,2138.987548828125,22425792863,0.0,0.0,2025-08-25T04:25:16.672527+08:00
2025-03-08 00:00:00+00:00,ETH-USD,2139.7978515625,2232.3271484375,2107.72802734375,2201.51025390625,10533204814,0.0,0.0,2025-08-25T04:25:16.672527+08:00
2025-03-09 00:00:00+00:00,ETH-USD,2201.708740234375,2210.313720703125,1991.1934814453125,2015.5091552734375,16103964994,0.0,0.0,2025-08-25T04:25:16.672527+08:00
